;2001;2002;2003;2006;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2020;2021;2023
psychedelic;1.8412073293013398;1.7235608890020655;1.1827731092436975;1.776801629742806;2.124331550802139;2.2713903743315504;2.1243315508021388;1.8970588235294117;1.6470588235294117;1.6470588235294117;1.6470588235294117;1.6470588235294117;1.6470588235294117;1.3970588235294117;1.1470588235294117;1.3970588235294117;1.3970588235294117
playful;2.0313955013443508;2.730056844027433;2.2388026060626682;1.9380570409982176;1.4387254901960782;1.5857843137254901;1.4387254901960784;1.4387254901960784;1.4387254901960784;1.4387254901960784;1.4387254901960784;1.4387254901960784;1.4387254901960784;1.1470588235294117;1.5220588235294117;1.3970588235294117;1.1470588235294117
melodic;5.324515393916614;3.5043903400521046;3.166982649703238;3.5661685128596896;2.8222482174688057;2.969307040998217;2.594975490196078;2.7036711423699913;2.9536711423699913;2.9536711423699913;3.085250089738413;2.8352500897384125;2.8352500897384125;2.793583423071746;2.6783088235294117;2.6470588235294117;2.8970588235294117
male vocals;6.7858249177261385;6.468267897679661;6.202798291749532;6.9909425692126925;8.049520944741534;8.196579768270945;8.322248217468806;8.203671142369991;7.953671142369991;7.953671142369992;7.724138978627303;7.585250089738413;7.585250089738413;7.7935834230717465;7.178308823529412;7.397058823529412;6.397058823529412
optimistic;0.6089743589743589;0.36904761904761907;0.6815476190476191;0.36363636363636365;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.5
eclectic;1.311037318153068;1.2595377797583678;1.0;1.802361853832442;1.5416666666666667;1.6887254901960784;1.6887254901960784;1.6887254901960784;1.4387254901960784;1.4387254901960784;1.4387254901960784;1.1887254901960784;1.1887254901960784;1.1470588235294117;1.5220588235294117;1.3970588235294117;1.3970588235294117
warm;2.2924828794394014;1.7831197125314773;1.5848564425770308;1.2613217535818155;1.1470588235294117;1.1470588235294117;1.0;1.0;1.0;1.0;1.0;1.0;1.25;1.25;1.25;1.5;1.75
uplifting;1.6451846764346765;1.0934794372294372;0.774891774891775;1.121212121212121;0.8939393939393939;0.8939393939393939;0.6666666666666666;0.7753623188405797;0.7753623188405797;0.7753623188405797;0.7753623188405797;0.7753623188405797;0.7753623188405797;0.6086956521739131;0.5;0.5;0.75
lush;1.6047273982056591;0.9368506493506493;0.46904761904761905;1.0113217535818155;1.1470588235294117;1.1470588235294117;1.0;1.108695652173913;1.108695652173913;1.108695652173913;1.108695652173913;1.108695652173913;1.358695652173913;1.358695652173913;1.25;1.25;2.0
drugs;1.4479166666666665;2.1411064425770308;1.4131652661064424;1.847222222222222;1.75;1.75;1.75;1.75;1.5;1.5;1.6388888888888888;1.5;1.5;1.5;1.5;1.5;1.5
energetic;3.2528220296215644;3.2514472183589835;2.1964674901981405;2.831893542903605;2.2774621212121207;2.424520944741533;2.4472482174688057;2.469975490196078;2.219975490196078;2.219975490196078;2.4904433264533883;2.1015544375644994;2.1015544375644994;1.6848877708978327;1.5533088235294117;1.3970588235294117;0.8970588235294118
rebellious;1.9209214033661004;2.670886711327888;1.751789619049681;1.5667918682624564;1.1439393939393938;1.2909982174688057;1.3137254901960784;1.5637254901960784;1.5637254901960784;1.5637254901960784;1.8341933264533883;1.4453044375644994;1.4453044375644994;1.0286377708978327;0.8970588235294118;0.8970588235294118;0.14705882352941177
sarcastic;0.8241952128899097;0.6923076923076923;1.3572236586942468;1.2720588235294117;1.125;1.2720588235294117;1.2720588235294117;1.5220588235294117;1.5220588235294117;1.5220588235294117;1.4036377708978327;1.4036377708978327;1.4036377708978327;1.2786377708978327;1.2720588235294117;1.1470588235294117;0.6470588235294118
apathetic;0.13157894736842105;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.25;0.25;0.381578947368421;0.381578947368421;0.381578947368421;0.13157894736842105;0.0;0.0;0.0
angry;0.2631578947368421;0.31135531135531136;0.42805330634278005;0.2704678362573099;0.0;0.0;0.0;0.0;0.0;0.0;0.2704678362573099;0.13157894736842105;0.13157894736842105;0.13157894736842105;0.0;0.0;0.0
alienation;0.9112633734874821;0.8232142857142858;0.4970588235294118;0.25;0.5;0.5;0.5;0.6086956521739131;0.6086956521739131;0.6086956521739131;0.7402745995423341;0.7402745995423341;0.7402745995423341;0.7402745995423341;0.5;0.5;0.5
passionate;3.341943875606771;3.312426054337819;3.1586806446907065;3.378332194121668;2.9962121212121207;2.9962121212121207;2.7689393939393936;2.90036231884058;2.90036231884058;2.90036231884058;3.0319412662090013;2.781941266209001;2.531941266209001;2.7402745995423343;2.625;2.75;2.5
anxious;0.9582558546904897;1.3158068783068784;1.2131615804216422;0.8229166666666666;1.65625;1.65625;2.15625;2.014945652173913;2.014945652173913;2.014945652173913;2.1465245995423343;2.6465245995423343;2.6465245995423343;2.3965245995423343;1.90625;2.0;1.5
self-hatred;0.21222410865874364;0.0;0.10416666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13157894736842105;0.13157894736842105;0.13157894736842105;0.13157894736842105;0.0;0.0;0.0
aggressive;0.5667293233082706;0.358974358974359;0.47681704260651625;0.5204678362573099;0.0;0.0;0.0;0.0;0.0;0.0;0.2704678362573099;0.13157894736842105;0.13157894736842105;0.381578947368421;0.25;0.25;0.25
pessimistic;0.4826919449160535;0.11904761904761904;0.5071778711484594;0.0;0.25;0.25;0.25;0.5;0.5;0.5;0.631578947368421;0.631578947368421;0.631578947368421;0.631578947368421;0.5;0.5;0.5
anthemic;1.2071063074352548;0.7469613719613719;0.5546536796536796;0.7828282828282828;0.6439393939393939;0.6439393939393939;0.41666666666666663;0.5253623188405797;0.5253623188405797;0.5253623188405797;0.7958301550978896;0.6569412662090007;0.6569412662090007;0.7402745995423341;0.5;0.5;0.5
misanthropic;0.34380305602716466;0.19230769230769232;0.2815934065934066;0.13157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.13157894736842105;0.13157894736842105;0.13157894736842105;0.13157894736842105;0.0;0.0;0.0
lonely;1.0434206898553247;1.4541666666666666;1.1208333333333333;1.119047619047619;1.75;1.75;1.75;1.75;1.75;1.75;1.631578947368421;1.881578947368421;1.631578947368421;1.631578947368421;1.25;1.5;1.25
nihilistic;0.34380305602716466;0.25;0.5059523809523809;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.381578947368421;0.381578947368421;0.381578947368421;0.381578947368421;0.25;0.25;0.25
existential;0.5709197608326566;1.0732142857142857;0.7101190476190475;0.65625;1.40625;1.40625;1.40625;1.514945652173913;1.514945652173913;1.514945652173913;1.646524599542334;1.646524599542334;1.646524599542334;1.896524599542334;1.15625;1.0;1.0
depressive;0.3511129975476325;0.25;0.6101190476190476;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.631578947368421;0.631578947368421;0.631578947368421;0.631578947368421;0.25;0.25;0.25
melancholic;2.150497712121134;1.8232142857142857;1.6937500000000003;2.0318765664160403;3.03125;3.03125;3.03125;2.889945652173913;3.139945652173913;3.139945652173913;2.889945652173913;2.889945652173913;2.889945652173913;2.764945652173913;3.03125;3.25;3.0
futuristic;0.25;0.34259259259259256;0.0;0.25;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.75;0.75;0.75;0.5;0.75;0.5
atmospheric;0.7195340501792113;1.2116402116402116;0.875;1.1136363636363635;1.75;1.75;1.75;1.75;2.0;2.0;2.0;2.25;2.5;2.5;2.75;3.25;3.5
cold;0.25;0.5;0.3392857142857143;0.25;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.75;0.75
introspective;2.5411728227450943;2.2202731092436974;2.1741421568627453;2.9396305771112274;3.905581550802139;4.052640374331551;3.9055815508021388;3.5370044757033248;3.5370044757033248;3.5370044757033248;3.2870044757033248;3.2870044757033248;3.2870044757033248;4.162004475703325;4.178308823529411;3.8970588235294117;4.147058823529411
tbd;15.0;5.0;5.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2.5;0.0;0.0;0.0;0.0
quirky;1.1147288346776838;0.6228956228956228;0.9404761904761905;1.0337009803921569;0.9699754901960784;1.1170343137254901;0.9699754901960784;0.9699754901960784;0.9699754901960784;0.9699754901960784;0.9699754901960784;0.9699754901960784;0.9699754901960784;0.8033088235294118;0.8033088235294118;0.6470588235294118;0.6470588235294118
love;1.6352834612105713;1.4807900432900432;2.3359036796536796;2.113594480854543;2.352272727272727;2.4993315508021388;2.2720588235294117;2.1307544757033248;1.8807544757033248;1.8807544757033248;1.6307544757033248;1.3807544757033248;1.1307544757033248;1.0057544757033248;1.2720588235294117;1.1470588235294117;1.3970588235294117
humorous;0.4387254901960784;0.7175925925925926;0.8035714285714286;0.6470588235294118;0.5;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.8970588235294118;0.8970588235294118;0.6470588235294118
dense;0.5042016806722689;0.21164021164021163;0.5006265664160401;0.5286377708978328;0.5;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118
bittersweet;3.4119165503436597;2.0034898924604807;2.087770195490784;2.647016940747591;2.4993315508021388;2.6463903743315504;2.2720588235294117;2.3807544757033248;2.6307544757033248;2.6307544757033248;2.3807544757033248;2.1307544757033248;2.1307544757033248;2.2557544757033248;2.5220588235294117;2.6470588235294117;2.3970588235294117
raw;0.8341933264533883;2.5013062917474684;2.01086142959208;1.761642156862745;1.3835227272727273;1.530581550802139;1.780581550802139;1.8033088235294117;1.5533088235294117;1.5533088235294117;1.5533088235294117;1.3033088235294117;1.3033088235294117;1.0533088235294117;1.0533088235294117;0.8970588235294118;0.6470588235294118
surreal;0.7277039848197344;1.240876906318083;1.7303921568627452;1.9387254901960784;1.625;1.7720588235294117;1.7720588235294117;1.7720588235294117;1.5220588235294117;1.5220588235294117;1.2720588235294117;1.5220588235294117;1.5220588235294117;1.3970588235294117;1.5220588235294117;1.6470588235294117;1.1470588235294117
satirical;0.4036377708978328;0.19230769230769232;0.5893665158371041;0.3970588235294118;0.25;0.3970588235294118;0.3970588235294118;0.6470588235294118;0.6470588235294118;0.6470588235294118;0.3970588235294118;0.3970588235294118;0.3970588235294118;0.3970588235294118;0.3970588235294118;0.3970588235294118;0.3970588235294118
happy;1.108974358974359;0.25;0.25;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.75;0.5;0.5;0.5;0.5;0.5;0.75
political;0.9046844261190611;0.11904761904761904;0.6179234851835471;0.6691919191919191;0.8939393939393939;0.8939393939393939;0.8939393939393939;0.9166666666666666;0.9166666666666666;0.9166666666666666;0.8055555555555555;0.6666666666666666;0.6666666666666666;0.75;0.75;0.75;0.75
rhythmic;1.5720551378446115;1.5368805350422996;0.9477554179566564;1.987865022404496;0.8229166666666666;0.8229166666666666;0.8229166666666666;1.0729166666666665;1.0729166666666665;1.0729166666666665;1.2118055555555554;0.8229166666666666;0.8229166666666666;1.15625;1.15625;1.0;0.75
urban;1.1330670426065161;1.03125;1.479268022998673;1.4365530303030303;0.8229166666666666;0.8229166666666666;1.0729166666666665;1.0729166666666665;0.8229166666666666;0.8229166666666666;0.8229166666666666;0.8229166666666666;0.8229166666666666;1.40625;1.40625;1.25;1.25
conscious;1.3249654934437545;0.9354083416583416;0.7786377708978328;1.15530303030303;0.7916666666666666;0.7916666666666666;0.7916666666666666;0.7916666666666666;0.7916666666666666;0.7916666666666666;0.5416666666666666;0.5416666666666666;0.5416666666666666;1.0;1.125;1.0;0.75
protest;0.16666666666666666;0.19230769230769232;0.5286377708978328;0.41666666666666663;0.41666666666666663;0.41666666666666663;0.41666666666666663;0.41666666666666663;0.41666666666666663;0.41666666666666663;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.25;0.25;0.25;0.25
summer;1.0119047619047619;0.7348564425770309;0.3273809523809524;0.5161064425770309;0.3970588235294118;0.3970588235294118;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.5
romantic;1.171195652173913;0.23268398268398266;0.2857142857142857;1.1363217535818155;1.499331550802139;1.499331550802139;1.3522727272727273;1.233695652173913;1.233695652173913;1.233695652173913;1.233695652173913;0.9836956521739131;0.9836956521739131;0.8586956521739131;1.125;1.0;1.75
fantasy;0.17857142857142858;0.17857142857142858;0.0;0.17857142857142858;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.25
