;2001;2002;2003;2006;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2020;2021;2023
melodic;33.75000000000001;22.916666666666668;17.291666666666668;21.458333333333336;17.5;18.75;16.25;17.083333333333332;17.916666666666664;17.916666666666668;19.166666666666668;17.916666666666668;17.916666666666668;16.666666666666668;15.833333333333332;14.583333333333334;17.083333333333332
male vocals;47.50000000000001;51.875;51.875;57.083333333333336;65.0;66.25;67.5;68.33333333333334;64.16666666666667;64.16666666666667;62.91666666666667;61.66666666666667;61.666666666666664;64.16666666666666;58.333333333333336;59.583333333333336;50.833333333333336
acoustic;1.6666666666666667;5.0;8.75;6.25;5.208333333333334;5.208333333333334;5.208333333333334;2.7083333333333335;3.541666666666667;3.541666666666667;3.541666666666667;3.541666666666667;3.541666666666667;3.541666666666667;3.541666666666667;3.541666666666667;3.541666666666667
female vocals;1.25;3.3333333333333335;2.7083333333333335;1.25;1.25;1.25;2.5;3.3333333333333335;3.3333333333333335;3.3333333333333335;3.3333333333333335;3.3333333333333335;3.3333333333333335;2.0833333333333335;1.25;1.25;7.5
androgynous vocals;0.8333333333333334;3.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
improvisation;0.0;3.3333333333333335;5.625;4.166666666666667;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;1.4583333333333335;2.7083333333333335;2.7083333333333335;2.7083333333333335
instrumental;0.0;3.3333333333333335;6.041666666666667;5.416666666666667;2.7083333333333335;2.7083333333333335;2.7083333333333335;2.7083333333333335;3.9583333333333335;3.9583333333333335;3.9583333333333335;3.9583333333333335;3.9583333333333335;3.9583333333333335;5.208333333333334;5.208333333333334;5.208333333333334
suite;0.0;0.625;1.875;1.875;1.875;1.875;1.875;1.875;3.125;3.125;3.125;3.125;3.125;3.125;3.125;3.125;3.125
mechanical;0.0;1.4583333333333335;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
