;2001;2002;2003;2006;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2020;2021;2023
pop;33.33333333333333;12.5;11.25;18.75;17.5;18.75;16.25;17.5;17.5;17.5;17.5;15.0;15.0;15.0;13.75;13.75;18.333333333333336
rock;39.99999999999999;56.875000000000014;40.0;39.99999999999999;54.58333333333334;55.83333333333334;58.33333333333334;61.25000000000003;61.25000000000002;61.25000000000002;62.08333333333335;63.33333333333335;64.58333333333334;55.833333333333336;51.25000000000001;50.833333333333336;42.91666666666667
hip hop;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.5;15.000000000000004;15.000000000000004;15.000000000000004
metal;2.5;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;0.0;0.0;0.0;0.0;0.0;0.0
singer/songwriter;0.0;6.666666666666666;10.0;8.333333333333334;10.0;10.0;10.0;7.916666666666666;6.666666666666666;6.666666666666666;5.0;5.0;3.75;2.5;3.75;2.5;0.0
other;4.166666666666667;5.416666666666667;1.25;0.8333333333333334;3.7500000000000004;3.7500000000000004;3.7500000000000004;5.833333333333333;3.7500000000000004;3.7500000000000004;1.6666666666666667;4.166666666666667;4.166666666666667;4.166666666666667;3.75;5.416666666666667;4.166666666666667
jazz;0.0;10.0;17.5;15.0;7.5;7.5;7.5;7.5;7.5;7.5;7.5;7.5;7.5;7.5;10.0;10.0;10.0
regional music;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
folk;0.0;3.541666666666667;7.499999999999999;4.583333333333334;4.166666666666667;4.166666666666667;4.166666666666667;0.0;3.3333333333333335;3.3333333333333335;2.5;2.5;2.5;2.5;2.5;2.5;2.5
r&b;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5
electronic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.583333333333334
